Country,Region,Population (millions),HDI,GDP per Capita,Cropland Footprint,Grazing Footprint,Forest Footprint,Carbon Footprint,Fish Footprint,Total Ecological Footprint,Cropland,Grazing Land,Forest Land,Fishing Water,Urban Land,Total Biocapacity,Biocapacity Deficit or Reserve,Earths Required,Countries Required,Data Quality
-1.7228621442976706,1.11314082122139,29.82,0.46,1.1236738122393968,0.3,0.2,0.08,0.18,0.0,0.79,0.24,0.2,0.02,0.0,0.04,0.5,-0.3,0.46,1.6,0.9244372992776739
-1.704435811203578,2.241283540302907,3.16,0.73,0.18511562536803275,0.78,0.22,0.25,0.87,0.02,2.21,0.55,0.21,0.29,0.07,0.06,1.18,-1.03,1.27,1.87,0.9244372992776739
-1.6860094781094852,-1.1431446169416433,38.48,0.73,0.6919370462785693,0.6,0.16,0.17,1.14,0.01,2.12,0.24,0.27,0.03,0.01,0.03,0.59,-1.53,1.22,3.61,0.41922156595150323
-1.6675831450153924,-1.1431446169416433,20.82,0.52,0.2414291165803146,0.33,0.15,0.12,0.2,0.09,0.93,0.2,1.42,0.64,0.26,0.04,2.55,1.61,0.54,0.37,0.9244372992776739
-1.6491568119212998,0.5490694616806318,0.09,0.78,-0.8660695439278949,0.5782080924855492,0.2631791907514451,0.373815028901734,1.8049132947976878,0.12248554913294796,5.38,0.5318497109826589,0.4565895953757226,2.4591907514450866,0.5951445086705203,0.06710982658959537,0.94,-4.44,3.11,5.7,-2.1068571006793504
-1.630730478827207,0.5490694616806318,41.09,0.83,-0.8097560527156131,0.78,0.79,0.29,1.08,0.1,3.14,2.64,1.86,0.66,1.67,0.1,6.92,3.78,1.82,0.45,0.9244372992776739
-1.6123041457331142,1.11314082122139,2.97,0.73,-0.19030764938051284,0.74,0.18,0.34,0.89,0.01,2.23,0.44,0.26,0.1,0.02,0.07,0.89,-1.35,1.29,2.52,-1.6016413673531795
-1.5938778126390216,0.5490694616806318,0.1,0.6863595697674418,-1.4855179472629951,0.5782080924855492,0.2631791907514451,0.373815028901734,1.8049132947976878,0.12248554913294796,11.88,0.5318497109826589,0.4565895953757226,2.4591907514450866,0.5951445086705203,0.06710982658959537,0.57,-11.31,6.86,20.69,-2.1068571006793504
-1.5754514795449288,-0.5790732574008849,23.05,0.93,1.1612161397142513,2.68,0.63,0.89,4.85,0.11,9.31,5.42,5.81,2.01,3.19,0.14,16.57,7.26,5.37,0.56,0.41922156595150323
-1.557025146450836,-0.01500189786012659,8.46,0.88,0.8608775199154148,0.82,0.27,0.63,4.14,0.06,6.06,0.71,0.16,2.04,0.0,0.15,3.07,-3.0,3.5,1.98,0.41922156595150323
-1.5385988133567434,1.11314082122139,9.31,0.75,1.2363007946639604,0.66,0.22,0.11,1.25,0.01,2.31,0.46,0.2,0.11,0.02,0.06,0.85,-1.46,1.33,2.72,0.9244372992776739
-1.5201724802626506,0.5490694616806318,0.37,0.78,-0.4155616142296402,0.97,1.05,0.19,4.46,0.14,6.84,0.05,0.0,1.18,8.27,0.04,9.55,2.71,3.95,0.72,-1.0964256340270089
-1.5017461471685578,1.11314082122139,1.32,0.82,-0.3217057955425038,0.52,0.45,0.16,6.19,0.07,7.49,0.01,0.0,0.0,0.46,0.1,0.58,-6.91,4.33,12.96,-1.0964256340270089
-1.4833198140744652,-0.5790732574008849,154.7,0.56,1.6117240694125061,0.29,0.0,0.08,0.26,0.02,0.72,0.25,0.0,0.0,0.05,0.07,0.38,-0.35,0.42,1.92,0.9244372992776739
-1.4648934809803724,0.5490694616806318,0.28,0.79,-0.6595867428161949,0.56,0.24,0.14,3.28,0.22,4.48,0.08,0.0,0.02,0.04,0.04,0.19,-4.29,2.58,23.79,0.41922156595150323
-1.4464671478862796,2.241283540302907,9.4,0.8,1.0485891572896877,1.32,0.12,0.91,2.57,0.08,5.09,1.52,0.3,1.71,0.02,0.09,3.64,-1.45,2.94,1.4,0.9244372992776739
-1.428040814792187,-0.01500189786012659,11.06,0.89,0.48545424516686925,1.15,0.48,0.99,4.43,0.12,7.44,0.56,0.03,0.28,0.04,0.27,1.19,-6.25,4.3,6.27,0.9244372992776739
-1.4096144816980942,-1.1431446169416433,10.05,0.48,1.4427835957756605,0.49,0.04,0.26,0.51,0.08,1.41,0.44,0.04,0.34,0.02,0.04,0.88,-0.53,0.81,1.61,0.9244372992776739
-1.3911881486040014,1.6772121807621485,0.06,0.6863595697674418,1.3864701045633787,0.5782080924855492,0.2631791907514451,0.373815028901734,1.8049132947976878,0.12248554913294796,5.77,0.5318497109826589,0.4565895953757226,2.4591907514450866,0.5951445086705203,0.06710982658959537,0.13,-5.64,3.33,44.05,-0.5912099007008381
-1.3727618155099088,-0.5790732574008849,0.74,0.59,-0.5281885966542039,0.5,0.42,3.03,0.63,0.02,4.84,0.28,0.34,4.38,0.01,0.25,5.27,0.43,2.8,0.92,-1.6016413673531795
-1.354335482415816,0.5490694616806318,10.5,0.65,-0.5845020878664857,0.37,1.69,0.17,0.67,0.01,2.96,0.59,2.18,13.86,0.05,0.06,16.73,13.77,1.71,0.18,0.41922156595150323
-1.3359091493217232,2.241283540302907,3.83,0.73,0.2602002803177419,0.63,0.27,0.44,1.74,0.02,3.12,0.3,0.19,1.13,0.0,0.02,1.63,-1.49,1.8,1.91,0.41922156595150323
-1.3174828162276306,-1.1431446169416433,2.0,0.69,1.3676989408259514,0.3,0.89,0.24,2.36,0.01,3.83,0.06,2.49,0.63,0.27,0.02,3.47,-0.35,2.21,1.1,-1.6016413673531795
-1.2990564831335378,0.5490694616806318,198.66,0.75,-0.8472983801904677,0.62,0.85,0.6,0.91,0.04,3.11,1.0,1.0,6.82,0.17,0.09,9.08,5.97,1.8,0.34,0.41922156595150323
-1.280630150039445,0.5490694616806318,0.03,0.6863595697674418,-1.4855179472629951,0.5782080924855492,0.2631791907514451,0.373815028901734,1.8049132947976878,0.12248554913294796,2.86,0.5318497109826589,0.4565895953757226,2.4591907514450866,0.5951445086705203,0.06710982658959537,2.05,-0.81,1.65,1.4,-0.5912099007008381
-1.2622038169453522,-0.5790732574008849,0.41,0.85,0.466683081429442,0.31,0.13,0.26,3.24,0.09,4.06,0.02,0.01,1.57,1.24,0.03,2.87,-1.19,2.34,1.41,-1.0964256340270089
-1.2437774838512596,-0.01500189786012659,7.28,0.78,1.330156613351097,0.6,0.13,0.35,2.08,0.03,3.32,1.33,0.08,1.2,0.12,0.13,2.86,-0.46,1.92,1.16,0.41922156595150323
-1.2253511507571668,-1.1431446169416433,16.46,0.39,1.1799873034516786,0.47,0.17,0.36,0.12,0.03,1.21,0.5,0.17,0.25,0.0,0.05,0.98,-0.22,0.7,1.23,0.41922156595150323
-1.206924817663074,-1.1431446169416433,9.85,0.39,-0.265392304330222,0.21,0.07,0.45,0.04,0.0,0.8,0.2,0.07,0.01,0.01,0.03,0.32,-0.48,0.46,2.48,-0.08599416737466747
-1.1884984845689814,-1.1431446169416433,0.49,0.64,-0.05890950321852188,0.5782080924855492,0.2631791907514451,0.373815028901734,1.8049132947976878,0.12248554913294796,2.52,0.5318497109826589,0.4565895953757226,2.4591907514450866,0.5951445086705203,0.06710982658959537,0.62,-1.9,1.46,4.06,-0.5912099007008381
-1.1700721514748886,-0.5790732574008849,14.86,0.55,1.668037560624788,0.5782080924855492,0.2631791907514451,0.373815028901734,1.8049132947976878,0.12248554913294796,1.21,0.5318497109826589,0.4565895953757226,2.4591907514450866,0.5951445086705203,0.06710982658959537,1.09,-0.11,0.7,1.11,-0.5912099007008381
-1.1516458183807958,-1.1431446169416433,21.7,0.5,-1.335348637363577,0.54,0.1,0.21,0.19,0.08,1.17,0.55,0.1,0.92,0.08,0.05,1.69,0.52,0.68,0.69,0.9244372992776739
-1.1332194852867032,1.6772121807621485,34.84,0.91,0.8796486836528421,1.46,0.33,1.2,5.0,0.12,8.17,3.11,0.29,9.12,3.41,0.07,16.01,7.83,4.72,0.51,0.41922156595150323
-1.1147931521926104,0.5490694616806318,0.06,0.6863595697674418,-1.4855179472629951,0.36,0.45,1.23,3.56,0.05,5.65,0.0,0.02,0.19,0.11,0.0,0.32,-5.33,3.26,17.91,-1.0964256340270089
-1.0963668190985176,-1.1431446169416433,4.53,0.37,0.5417677363791511,0.3,0.55,0.26,0.08,0.02,1.24,0.29,0.57,6.98,0.0,0.04,7.87,6.62,0.72,0.16,0.9244372992776739
-1.077940486004425,-1.1431446169416433,12.45,0.39,-1.3916621285758588,0.36,0.75,0.27,0.01,0.01,1.46,0.35,1.15,0.41,0.07,0.05,2.03,0.57,0.84,0.72,0.9244372992776739
-1.0595141529103322,0.5490694616806318,17.46,0.83,-0.6783579065536222,0.61,0.33,0.99,2.04,0.25,4.36,0.47,0.45,2.19,0.38,0.15,3.63,-0.73,2.52,1.2,0.9244372992776739
-1.0410878198162394,-0.5790732574008849,1408.04,0.72,0.7294793737534239,0.55,0.13,0.19,2.32,0.08,3.38,0.46,0.1,0.22,0.04,0.12,0.94,-2.44,1.95,3.59,0.9244372992776739
-1.0226614867221469,0.5490694616806318,47.7,0.72,1.2738431221388151,0.35,0.58,0.16,0.67,0.03,1.87,0.22,1.13,2.09,0.07,0.09,3.6,1.72,1.08,0.52,0.9244372992776739
-1.004235153628054,-1.1431446169416433,0.72,0.5,1.6304952331499334,0.33,0.03,0.18,0.25,0.25,1.03,0.23,0.01,0.02,0.07,0.0,0.32,-0.7,0.59,3.17,-1.6016413673531795
-0.9858088205339613,-1.1431446169416433,4.34,0.57,-1.072552345039595,0.22,0.09,0.38,0.47,0.1,1.29,0.13,3.06,7.33,0.35,0.03,10.91,9.63,0.74,0.12,0.41922156595150323
-0.9673824874398685,-1.1431446169416433,65.7,0.42,0.01617515173118724,0.15,0.01,0.51,0.07,0.01,0.82,0.13,0.32,2.52,0.05,0.05,3.07,2.25,0.47,0.27,0.9244372992776739
-0.9489561543457758,0.5490694616806318,4.8,0.76,1.5741817419376516,0.4,0.21,0.68,1.37,0.08,2.84,0.38,0.3,0.63,0.12,0.1,1.53,-1.31,1.64,1.86,0.41922156595150323
-0.8568244888753122,-1.1431446169416433,19.84,0.6863595697674418,-1.4855179472629951,0.51,0.06,0.22,0.26,0.14,1.27,0.88,0.3,0.48,0.04,0.08,1.78,0.51,0.74,0.72,0.9244372992776739
-0.9305298212516832,2.241283540302907,4.31,0.82,-0.6971290702910494,0.74,0.13,0.72,2.21,0.06,3.92,0.68,0.19,1.55,0.33,0.06,2.8,-1.12,2.27,1.4,0.9244372992776739
-0.9121034881575903,0.5490694616806318,11.27,0.77,0.6168523913288602,0.48,0.11,0.09,1.23,0.02,1.95,0.26,0.09,0.23,0.16,0.03,0.76,-1.19,1.13,2.56,0.9244372992776739
-0.8936771550634977,-0.01500189786012659,1.13,0.85,-0.0401383394810946,0.77,0.08,0.23,2.94,0.14,4.21,0.18,0.0,0.06,0.06,0.05,0.34,-3.87,2.43,12.35,0.41922156595150323
-0.8752508219694048,-0.01500189786012659,10.66,0.87,-0.45310394170449475,0.62,0.24,0.74,3.42,0.03,5.19,0.94,0.07,1.31,0.0,0.13,2.46,-2.73,3.0,2.11,0.41922156595150323
-0.8383981557812195,-0.01500189786012659,5.6,0.92,1.1049026485019695,1.18,0.47,0.77,2.6,0.24,5.51,2.38,0.01,0.34,1.8,0.25,4.78,-0.73,3.18,1.15,0.41922156595150323
-0.8199718226871267,-1.1431446169416433,0.86,0.46,-1.2602639824138677,0.5782080924855492,0.2631791907514451,0.373815028901734,1.8049132947976878,0.12248554913294796,2.19,0.5318497109826589,0.4565895953757226,2.4591907514450866,0.5951445086705203,0.06710982658959537,0.77,-1.42,1.27,2.84,-2.1068571006793504
-0.801545489593034,0.5490694616806318,0.07,0.72,1.217529630926533,0.64,0.15,0.14,1.47,0.17,2.57,0.4,0.01,0.52,0.1,0.0,1.03,-1.54,1.49,2.49,0.41922156595150323
-0.7831191564989413,0.5490694616806318,10.28,0.71,1.0110468298148332,0.35,0.12,0.12,0.86,0.04,1.53,0.22,0.11,0.16,0.02,0.05,0.56,-0.97,0.88,2.74,0.9244372992776739
-0.7646928234048485,0.5490694616806318,15.49,0.73,0.6356235550662875,0.3,0.3,0.24,1.08,0.18,2.17,0.32,0.3,1.41,0.11,0.06,2.2,0.03,1.25,0.99,0.41922156595150323
-0.7462664903107558,-1.1431446169416433,80.72,0.69,-0.471875105441922,0.68,0.08,0.17,1.02,0.04,2.15,0.38,0.0,0.0,0.02,0.15,0.56,-1.59,1.24,3.86,0.41922156595150323
-0.7278401572166631,0.5490694616806318,6.3,0.66,-0.11522299443080372,0.44,0.21,0.4,0.84,0.14,2.07,0.27,0.15,0.04,0.11,0.05,0.61,-1.46,1.2,3.37,0.41922156595150323
-0.7094138241225703,-1.1431446169416433,0.74,0.58,-0.35924812301735837,0.27,0.02,0.26,3.17,0.22,3.97,0.13,0.15,3.1,1.01,0.02,4.4,0.44,2.29,0.9,-1.0964256340270089
-0.6909874910284776,-1.1431446169416433,6.13,0.39,0.3540560990048783,0.1,0.18,0.06,0.03,0.01,0.42,0.07,0.18,0.09,0.93,0.02,1.3,0.88,0.24,0.32,0.41922156595150323
-0.6725611579343849,-0.01500189786012659,1.29,0.85,-0.6408155790787675,0.5782080924855492,0.2631791907514451,0.373815028901734,1.8049132947976878,0.12248554913294796,6.86,0.5318497109826589,0.4565895953757226,2.4591907514450866,0.5951445086705203,0.06710982658959537,10.53,3.67,3.96,0.65,-0.5912099007008381
-0.6541348248402921,-1.1431446169416433,91.73,0.43,0.0537174792060418,0.31,0.12,0.46,0.07,0.0,1.02,0.31,0.12,0.05,0.04,0.06,0.58,-0.44,0.59,1.75,0.9244372992776739
-0.6357084917461994,-0.5790732574008849,0.88,0.72,0.12880213415575092,0.55,0.2,0.42,1.06,0.62,2.9,0.28,0.09,1.3,0.65,0.04,2.37,-0.52,1.67,1.22,0.41922156595150323
-0.6172821586521066,-0.01500189786012659,5.41,0.88,0.8233351924405603,0.5782080924855492,0.2631791907514451,0.373815028901734,1.8049132947976878,0.12248554913294796,5.87,0.5318497109826589,0.4565895953757226,2.4591907514450866,0.5951445086705203,0.06710982658959537,13.44,7.57,3.39,0.44,-0.5912099007008381
-0.5988558255580139,-0.01500189786012659,63.98,0.89,0.37282726274230554,1.23,0.27,0.53,2.71,0.19,5.14,1.67,0.16,0.96,0.11,0.21,3.11,-2.04,2.97,1.66,0.9244372992776739
-0.5804294924639212,0.5490694616806318,0.24,0.6863595697674418,-1.4855179472629951,0.07,0.06,0.46,1.58,0.17,2.34,0.07,0.06,95.16,16.07,0.0,111.35,109.01,1.35,0.02,-1.0964256340270089
-0.5620031593698284,-0.5790732574008849,0.27,0.6863595697674418,-1.4855179472629951,0.75,0.65,0.12,2.39,0.82,4.73,0.19,0.03,0.73,0.42,0.0,1.37,-3.36,2.73,3.45,0.41922156595150323
-0.5435768262757357,-1.1431446169416433,1.63,0.67,-0.9223830351401767,0.53,0.13,0.79,0.43,0.11,2.02,0.25,3.6,19.5,2.93,0.03,26.31,24.29,1.16,0.08,-1.0964256340270089
-0.525150493181643,-1.1431446169416433,1.79,0.44,0.8421063561779876,0.46,0.05,0.2,0.21,0.08,1.03,0.23,0.04,0.2,0.32,0.03,0.82,-0.21,0.6,1.25,0.41922156595150323
-0.5067241600875502,1.11314082122139,4.36,0.75,-0.09645183069337644,0.39,0.2,0.1,0.83,0.02,1.58,0.12,0.36,0.61,0.05,0.04,1.17,-0.41,0.91,1.35,-1.6016413673531795
-0.4882978269934575,-0.01500189786012659,82.8,0.91,0.44791191769201466,1.1,0.14,0.48,3.28,0.05,5.3,1.23,0.06,0.68,0.07,0.24,2.27,-3.02,3.06,2.33,0.41922156595150323
-0.4698714938993647,-1.1431446169416433,25.37,0.57,-1.1476369999893041,0.56,0.07,0.65,0.43,0.19,1.97,0.67,0.26,0.29,0.06,0.07,1.35,-0.62,1.14,1.46,0.9244372992776739
-0.45144516080527197,-0.01500189786012659,11.12,0.86,-0.28416346806764925,1.07,0.35,0.24,2.58,0.08,4.38,1.01,0.14,0.23,0.17,0.06,1.61,-2.77,2.53,2.73,0.41922156595150323
-0.4330188277111793,0.5490694616806318,0.1,0.74,1.2926142858762424,0.5782080924855492,0.2631791907514451,0.373815028901734,1.8049132947976878,0.12248554913294796,2.98,0.5318497109826589,0.4565895953757226,2.4591907514450866,0.5951445086705203,0.06710982658959537,1.96,-1.01,1.72,1.52,-1.0964256340270089
-0.4145924946170865,0.5490694616806318,0.46,0.6863595697674418,-1.4855179472629951,0.11,0.03,0.16,2.61,0.31,3.23,0.11,0.03,0.13,0.18,0.0,0.45,-2.77,1.86,7.14,0.41922156595150323
-0.3961661615229938,0.5490694616806318,15.08,0.62,-0.2278499768553674,0.37,0.16,0.58,0.7,0.01,1.89,0.38,0.15,0.34,0.05,0.07,0.99,-0.9,1.09,1.91,0.41922156595150323
-0.3777398284289011,-1.1431446169416433,11.45,0.41,0.41036959021716013,0.39,0.32,0.45,0.16,0.05,1.41,0.35,0.75,0.64,0.3,0.04,2.09,0.68,0.81,0.67,0.41922156595150323
-0.35931349533480833,-1.1431446169416433,1.66,0.42,1.1987584671891058,0.35,0.36,0.67,0.09,0.01,1.53,0.48,0.36,0.34,1.79,0.06,3.03,1.49,0.89,0.51,0.9244372992776739
-0.3408871622407156,0.5490694616806318,0.8,0.63,-0.20907881311794013,0.7,0.22,0.77,1.25,0.06,3.07,0.69,1.51,59.19,5.12,0.06,66.58,63.51,1.77,0.05,0.41922156595150323
-0.32246082914662283,0.5490694616806318,10.17,0.48,1.4615547595130878,0.27,0.04,0.1,0.15,0.01,0.61,0.18,0.03,0.01,0.01,0.03,0.27,-0.34,0.35,2.28,0.9244372992776739
-0.30403449605253013,0.5490694616806318,7.94,0.61,-0.5657309241290585,0.28,0.25,0.5,0.6,0.0,1.68,0.33,0.26,0.89,0.23,0.06,1.77,0.09,0.97,0.95,-1.6016413673531795
-0.2856081629584374,-0.01500189786012659,9.98,0.82,-0.7534425615033312,0.42,0.08,0.36,1.9,0.02,2.92,1.28,0.06,0.69,0.0,0.13,2.17,-0.75,1.69,1.34,0.41922156595150323
-0.26718182986434463,-0.5790732574008849,1236.69,0.6,-1.2414928186764405,0.34,0.01,0.14,0.61,0.02,1.16,0.35,0.0,0.02,0.03,0.05,0.45,-0.71,0.67,2.55,0.9244372992776739
-0.2487554967702519,-0.5790732574008849,246.86,0.68,-0.133994158168231,0.44,0.03,0.2,0.64,0.21,1.58,0.46,0.06,0.3,0.38,0.06,1.26,-0.32,0.91,1.25,0.9244372992776739
-0.2303291636761592,1.11314082122139,76.42,0.76,1.3113854496136697,0.69,0.09,0.07,1.72,0.12,2.79,0.48,0.07,0.06,0.19,0.09,0.9,-1.89,1.61,3.1,-1.6016413673531795
-0.21190283058206644,1.11314082122139,32.78,0.65,0.7670217012282784,0.43,0.03,0.01,1.36,0.01,1.88,0.18,0.02,0.05,0.0,0.04,0.29,-1.59,1.09,6.58,-1.6016413673531795
-0.19347649748797371,-0.01500189786012659,4.58,0.91,0.8984198473902694,1.08,0.49,0.46,3.22,0.18,5.57,0.84,0.76,0.5,1.49,0.13,3.73,-1.83,3.21,1.49,0.41922156595150323
-0.175050164393881,1.11314082122139,7.64,0.89,-0.0025960120062400393,0.89,0.22,0.36,4.59,0.07,6.22,0.22,0.01,0.03,0.02,0.08,0.35,-5.87,3.59,17.59,0.9244372992776739
-0.15662383129978824,-0.01500189786012659,60.92,0.87,0.07248864294346909,0.91,0.32,0.42,2.77,0.12,4.61,0.58,0.04,0.33,0.06,0.06,1.08,-3.53,2.66,4.28,0.9244372992776739
-0.13819749820569552,0.5490694616806318,2.77,0.72,0.6543947188037148,0.41,0.09,0.18,1.09,0.07,1.89,0.16,0.0,0.1,0.11,0.05,0.43,-1.46,1.09,4.39,-1.6016413673531795
-0.11977116511160278,-0.5790732574008849,127.25,0.89,0.4291407539545874,0.53,0.1,0.27,3.69,0.33,5.02,0.16,0.0,0.35,0.1,0.1,0.72,-4.3,2.9,7.01,0.9244372992776739
-0.10134483201751004,1.11314082122139,7.01,0.75,0.20388678910546004,0.54,0.18,0.17,1.09,0.03,2.1,0.09,0.02,0.03,0.0,0.07,0.21,-1.89,1.21,9.91,0.41922156595150323
-0.08291849892341731,1.11314082122139,16.27,0.78,-0.9411541988776041,0.58,0.19,0.12,4.59,0.03,5.55,1.14,1.93,0.24,0.06,0.03,3.41,-2.14,3.2,1.63,-1.0964256340270089
